VC, 2020-05-05, 12, 9, 0, 0, 0, 3, 11659
VC, 2020-05-06, 14, 8, 0, 0, 0, 6, 11673
VC, 2020-05-07, 6, 3, 2, 0, 0, 1, 11679
VC, 2020-05-08, 9, 1, 3, 0, 0, 5, 11688
VC, 2020-05-09, 10, 2, 0, 0, 0, 8, 11698
VC, 2020-05-10, 8, 2, 0, 0, 0, 6, 11706
VC, 2020-05-11, 22, 6, 0, 0, 0, 16, 11728
VC, 2020-05-12, 18, 2, 0, 0, 0, 16, 11746
VC, 2020-05-13, 13, 2, 0, 0, 0, 11, 11759
VC, 2020-05-14, 22, 4, 0, 1, 0, 17, 11781
VC, 2020-05-15, 14, 1, 0, 0, 0, 13, 11795
VC, 2020-05-16, 9, 2, 0, 0, 0, 7, 11804
VC, 2020-05-17, 8, 3, 0, 0, 0, 5, 11812
VC, 2020-05-18, 10, 0, 0, 0, 0, 10, 11822
VC, 2020-05-19, 12, 0, 0, 0, 0, 12, 11834
VC, 2020-05-20, 15, 1, 0, 0, 0, 14, 11849
VC, 2020-05-21, 9, 1, 0, 0, 0, 8, 11858
VC, 2020-05-22, 16, 1, 0, 0, 0, 15, 11874
VC, 2020-05-23, 9, 4, 0, 0, 0, 5, 11883
VC, 2020-05-24, 9, 0, 0, 0, 0, 9, 11892
VC, 2020-05-25, 5, 2, 0, 0, 0, 3, 11897
VC, 2020-05-26, 12, 5, 0, 0, 0, 7, 11909
VC, 2020-05-27, 15, 1, 0, 0, 0, 14, 11924
VC, 2020-05-28, 10, 0, 0, 0, 0, 10, 11934
VC, 2020-05-29, 10, 2, 0, 0, 0, 8, 11944
VC, 2020-05-30, 5, 1, 0, 0, 0, 4, 11949
VC, 2020-05-31, 8, 1, 0, 0, 0, 7, 11957
VC, 2020-06-01, 15, 4, 0, 0, 0, 11, 11972
VC, 2020-06-02, 20, 6, 0, 0, 0, 14, 11992
VC, 2020-06-03, 10, 1, 0, 0, 0, 9, 12002
VC, 2020-06-04, 10, 3, 0, 0, 0, 7, 12012
VC, 2020-06-05, 8, 0, 0, 0, 0, 8, 12020
VC, 2020-06-06, 7, 3, 0, 0, 0, 4, 12027
VC, 2020-06-07, 7, 0, 0, 0, 0, 7, 12034
VC, 2020-06-08, 6, 2, 0, 0, 0, 4, 12040
VC, 2020-06-09, 9, 2, 0, 0, 0, 7, 12049
VC, 2020-06-10, 2, 1, 0, 0, 0, 1, 12051
VC, 2020-06-11, 11, 0, 0, 0, 0, 11, 12062
VC, 2020-06-12, 12, 3, 0, 0, 0, 9, 12074
VC, 2020-06-13, 3, 0, 0, 0, 0, 3, 12077
VC, 2020-06-14, 2, 1, 0, 0, 0, 1, 12079
VC, 2020-06-15, 10, 3, 0, 0, 0, 7, 12089
VC, 2020-06-16, 12, 2, 0, 0, 0, 10, 12101
VC, 2020-06-17, 12, 2, 0, 0, 0, 10, 12113
VC, 2020-06-18, 8, 2, 0, 0, 0, 6, 12121
VC, 2020-06-19, 10, 1, 0, 0, 0, 9, 12131
VC, 2020-06-20, 4, 0, 0, 0, 0, 4, 12135
VC, 2020-06-21, 8, 1, 0, 0, 0, 7, 12143
VC, 2020-06-22, 8, 4, 0, 0, 0, 4, 12151
VC, 2020-06-23, 11, 4, 0, 0, 0, 7, 12162
VC, 2020-06-24, 8, 1, 0, 0, 0, 7, 12170
VC, 2020-06-25, 9, 0, 0, 0, 0, 9, 12179
VC, 2020-06-26, 15, 3, 0, 0, 0, 12, 12194
VC, 2020-06-27, 16, 1, 0, 0, 0, 15, 12210
VC, 2020-06-28, 12, 0, 0, 0, 0, 12, 12222
VC, 2020-06-29, 19, 2, 0, 0, 0, 17, 12241
VC, 2020-06-30, 20, 7, 0, 1, 0, 12, 12261
